date,min,pt2,pt5,pt10,quartile,median,mean,max
2021-08-13,4.246625846249241,8.01850816453339,9.917060216362135,15.015880380714638,25.288796098541177,41.94647144412609,47.966156135628516,284.94729629368163
2021-08-16,3.838873897372408,8.777490697630908,11.684553145254846,14.861262426277293,25.143485644556876,42.42560686450635,47.92545163253765,282.71531929824556
2021-08-17,3.1255943636903094,8.208892535401604,12.162351047184247,16.193883884558307,25.39087173026312,43.61383694980814,49.10501713779914,288.20062076813656
2021-08-18,2.8376482995063013,7.812898108436426,10.931638578558436,15.336142304394285,25.350623846996378,41.61614734498498,48.51506517218861,287.17865815602835
2021-08-19,2.7447783010841276,7.265490631726234,10.660041796118728,15.3403286632971,25.482898274709687,42.462116901762094,49.11099958534121,289.0606814693295
2021-08-20,2.607546461613164,7.3268676955389695,10.702119735932119,14.450531499244187,24.969161872703793,43.03798209209,49.432241184379805,291.38793086831714
2021-08-23,2.1415249020282134,6.804818674171846,10.245493046874998,13.706461378370381,24.78139165266749,40.98021213843239,47.91515264507586,289.5757780421579
2021-08-24,2.459087475149113,8.028248201749186,11.091570306469245,14.34888206514981,24.736705171421857,41.06550501240505,48.08851096479764,289.97738511627904
2021-08-25,2.7669898268398496,8.70195312994656,10.813555654855884,15.405299821846874,25.221888476376094,40.73237735308709,48.27447858900924,284.9059081831035
2021-08-26,4.514565016501648,7.62296829490114,11.609024875415168,15.452421417340028,26.026829304783597,41.09118126116884,49.11415012289952,287.26792863636365
2021-08-27,4.650167632461422,7.604427723566594,11.17973699744509,15.835653509868672,25.19931059846033,40.897974296174965,49.447468930819696,280.646946755424
2021-08-29,4.650167632461422,7.604427723566594,11.17973699744509,15.835653509868672,25.19931059846033,40.897974296174965,49.44646197175536,280.646946755424
2021-08-30,3.2841359211822407,8.014965145630123,11.10914528124698,17.035376481981256,26.170237331296132,43.13039058612171,50.09147740348869,293.67286107518186
2021-08-31,3.3027161978661512,7.5398193815517045,11.11994106533718,16.558778340904333,25.62249559759575,41.80017590645224,49.822316216420035,300.9462850712831
2021-09-01,4.7298156657963775,7.026565895623731,9.711820945482703,16.195153550710813,25.808531878057938,39.16433303437103,46.43729815200623,293.03119572854285
2021-09-02,1.7924543936718829,7.567821166947373,11.425137928839678,17.265618422939077,25.77646966733267,39.10257856738164,46.79174512851285,293.1582385129818
2021-09-03,2.559636981132063,6.935201706998879,10.897605773531227,17.081613225636016,25.6876554195282,38.87399042781794,46.21041925659263,289.2177810098709
2021-09-06,3.3771722811142046,6.744609990044642,10.719885924402076,15.511231004618521,24.073088783957463,36.95229163423858,44.91611052138588,295.734119238965
2021-09-07,2.4684787380838014,6.1548764217726815,10.655493958631286,16.298903750679933,24.869800443107728,37.85911305096769,44.73021731964386,285.2239873618276
2021-09-08,3.6855988386794714,5.83248070094561,10.907036478143896,14.80402919098827,23.846432427270294,37.641505249343844,44.23577258752134,288.0404581025082
2021-09-09,3.595369934148618,7.701245254935249,10.543749825140395,15.416108740553751,23.83449307025662,37.50087303192842,44.36964581552991,290.8846515805023
2021-09-10,3.36683492537313,6.85153676944429,10.722103969341752,15.181047797486874,24.48458959718552,37.03870719739298,44.485839399912706,289.9783831373709
2021-09-13,3.6485840116885715,6.325326149398755,9.494725524186736,14.300144343100275,24.230167600452056,37.17024646924831,43.91176530525863,270.4986377950963
2021-09-14,2.829022714942364,6.222722093417822,10.39293372730988,14.424327932941834,24.09729557867799,37.907528170203776,44.6443777822833,262.59119336429995
2021-09-15,3.1787669394746976,5.899931433789805,9.501606698387087,13.816238908547996,23.19578752456638,36.25518866666666,43.49810507214309,264.03741678880743
2021-09-16,2.5179941396508587,5.445686270230481,10.31395503036272,14.242438794616753,22.955531774763326,36.768164489755925,44.09355757983766,263.2172893687708
2021-09-17,0.07770028073963431,5.051367536265725,10.16683565618129,13.2989440887197,22.350819936782397,35.034038194829265,43.517452939363054,269.59990540540537
2021-09-22,2.7886045650489466,4.803904304537033,8.957955259848497,13.335349118203634,22.413067939808418,35.18629902846864,43.87339690137341,270.9214697522905
2021-09-23,-10.151977193882777,4.633733778769891,7.893867251277414,13.56385593773406,22.92918904152635,35.309913129663464,43.220617608550114,266.13469413735345
2021-09-24,2.922297863392598,5.441184458904827,8.110439197726897,13.587913411622722,24.306451598934608,37.26040044801198,44.733350530959434,271.23518137628105
2021-09-25,2.922297863392598,6.302849969073626,8.218620371822363,13.900290629425491,24.33473620619452,37.29584998030168,44.85381449807768,271.23518137628105
2021-09-27,0.9991459390363833,5.11771163939068,9.08873081352729,13.377318463842453,25.164641343119264,39.08796581002443,45.98099879937419,279.04775506241333
2021-09-28,1.065970031377983,4.464143165835504,9.726394189189046,13.547963570398963,24.56141616239318,38.600961245913545,46.00040813629485,273.29755664187434
2021-09-29,2.0905080193718506,4.412765589554416,9.782861616309317,13.499076236893174,25.189473276826824,40.7342166265788,48.1969680028167,286.20588334622823
2021-09-30,2.22665550713097,5.616749662409212,9.653203707561902,13.12792990317637,25.506958030785633,40.1045361904762,47.69385968064737,277.0813519476042
2021-10-08,2.146361266539687,4.190707623080775,8.41057909622807,13.427698282579513,23.45368206925999,38.22064636558092,45.45432988675503,268.0123613728129
2021-10-11,1.4207737128898668,4.336408041650985,7.72156951841364,13.677281872796776,23.172602996902157,38.32815129446318,44.82050814239959,269.429695390767
